TIC;DATE;HOUR;MIN;SEC;HDG;PITCH;HEEL;LAT;LON;EP_TARGET_SPEED;EP_M_POWER;EP_M_ROT_SPEED;LA_SPEED_PWM;LA_CUR_POS_ADC_FILT;LA_TARG_POS_ADC;LA_CUR_ADC_FILT;LA_CUR_AM;RUD_CUR_POS_DEG;SBUS[0];SBUS[1];SBUS[2];SBUS[3]
20324;01.01.2000;0;0;20;-129.988;1.297;-86.442;59.9853802;30.1675912;62;237;635;0;2311;2325;175;0;165.35;864;1389;476;928
20424;28.05.2021;11;36;49;-129.981;1.387;-86.277;59.9853759;30.1674871;45;237;640;0;2315;2329;177;0;165.35;855;1216;476;930
20524;28.05.2021;11;36;49;-129.986;1.414;-86.032;59.9853759;30.1674871;34;237;640;0;2313;2329;176;0;165.35;855;1216;476;930
20624;28.05.2021;11;36;49;-129.996;1.451;-85.804;59.9853759;30.1674871;34;237;640;0;2314;2329;178;0;165.35;855;1216;476;930
20724;28.05.2021;11;36;49;-130.031;1.481;-85.65;59.9853759;30.1674871;34;237;640;0;2315;2329;178;0;165.35;855;1216;476;930
20824;28.05.2021;11;36;49;-130.063;1.488;-85.363;59.9853759;30.1674871;34;237;640;0;2314;2329;178;0;165.35;855;1216;476;930
20924;28.05.2021;11;36;49;-129.963;1.536;-85.279;59.9853759;30.1674871;34;237;640;0;2313;2329;178;0;165.35;855;1216;476;930
21025;28.05.2021;11;36;49;-129.743;1.478;-85.338;59.9853759;30.1674871;34;237;640;0;2313;2329;178;0;165.35;855;1216;476;930
21125;28.05.2021;11;36;49;-129.473;1.371;-85.579;59.9853759;30.1674871;34;237;640;0;2316;2329;179;0;165.35;855;1216;476;930
21225;28.05.2021;11;36;49;-129.258;1.246;-85.83;59.9853759;30.1674871;34;131;640;0;2315;2329;181;0;165.35;855;1216;476;930
21325;28.05.2021;11;36;49;-129.017;1.105;-86.209;59.9853759;30.1674871;34;131;495;0;2308;2329;180;0;165.35;855;1216;476;930
21425;28.05.2021;11;36;50;-128.777;1.021;-86.658;59.9853759;30.1674871;34;131;495;0;2313;2329;180;0;165.35;855;1216;476;930
21525;28.05.2021;11;36;50;-128.612;1.075;-87.045;59.9853759;30.1674871;0;131;495;0;2313;2325;182;0;165.35;864;999;476;928
21625;28.05.2021;11;36;50;-128.481;1.285;-87.306;59.9853759;30.1674871;0;131;495;0;2311;2325;182;0;165.35;864;999;476;928
21725;28.05.2021;11;36;50;-128.509;1.382;-87.295;59.9854063;30.1674935;0;131;495;0;2313;2329;181;0;165.35;864;998;476;930
21825;28.05.2021;11;36;50;-128.51;1.503;-87.214;59.9854063;30.1674935;0;131;495;0;2314;2329;182;0;165.35;864;998;476;930
21925;28.05.2021;11;36;50;-128.57;1.464;-87.026;59.9854063;30.1674935;0;131;495;0;2311;2329;183;0;165.35;864;998;476;930
22025;28.05.2021;11;36;50;-128.688;1.279;-86.836;59.9854063;30.1674935;0;131;495;0;2312;2329;186;0;165.35;864;998;476;930
22125;28.05.2021;11;36;50;-128.84;1.077;-86.778;59.9854063;30.1674935;0;32;495;0;2310;2329;184;0;165.35;864;998;476;930
22225;28.05.2021;11;36;50;-128.955;0.922;-86.864;59.9854063;30.1674935;0;32;127;0;2309;2329;184;0;165.35;864;998;476;930
22325;28.05.2021;11;36;50;-129.067;0.808;-87.212;59.9854063;30.1674935;0;32;127;0;2307;2329;186;0;165.35;864;998;476;930
22425;28.05.2021;11;36;51;-129.115;0.803;-87.701;59.9854063;30.1674935;0;32;127;0;2312;2329;185;0;165.35;864;998;476;930
22525;28.05.2021;11;36;51;-129.148;0.873;-88.353;59.985378;30.1675253;0;32;127;0;2313;2327;187;0;165.35;864;996;476;929
22625;28.05.2021;11;36;51;-129.109;0.957;-88.947;59.985378;30.1675253;0;32;127;0;2312;2327;187;0;165.35;864;996;476;929
22725;28.05.2021;11;36;51;-129.051;1.024;-89.381;59.985378;30.1675253;0;32;127;0;2311;2327;185;0;165.35;864;996;476;929
22825;28.05.2021;11;36;51;-128.94;1.09;-89.789;59.985378;30.1675253;0;32;127;0;2311;2327;188;0;165.35;864;996;476;929
22925;28.05.2021;11;36;51;-128.822;1.151;-89.932;59.985378;30.1675253;0;32;127;0;2315;2327;189;0;165.35;864;996;476;929
23025;28.05.2021;11;36;51;-128.719;1.206;-89.809;59.985378;30.1675253;0;1;127;0;2314;2327;189;0;165.35;864;996;476;929
23125;28.05.2021;11;36;51;-128.709;1.214;-89.528;59.985378;30.1675253;0;1;0;0;2314;2327;189;0;165.35;864;996;476;929
23225;28.05.2021;11;36;51;-128.737;1.143;-88.977;59.985378;30.1675253;0;1;0;0;2312;2327;190;0;165.35;864;996;476;929
23325;28.05.2021;11;36;51;-128.858;1.013;-88.185;59.9853615;30.1675109;0;1;0;0;2313;2327;189;0;165.35;864;996;476;929
23425;28.05.2021;11;36;52;-129.011;0.931;-87.38;59.9853615;30.1675109;0;1;0;0;2312;2327;189;0;165.35;864;996;476;929
23525;28.05.2021;11;36;52;-129.196;0.954;-86.511;59.9853615;30.1675109;0;1;0;0;2312;2327;191;0;165.35;864;996;476;929
23627;28.05.2021;11;36;52;-129.328;1.038;-85.972;59.9853615;30.1675109;0;1;0;0;2310;2327;191;0;165.35;864;996;476;929
23728;28.05.2021;11;36;52;-129.432;1.184;-85.478;59.9853615;30.1675109;0;1;0;0;2311;2327;191;0;165.35;864;996;476;929
23828;28.05.2021;11;36;52;-129.444;1.361;-85.276;59.9853615;30.1675109;0;1;0;0;2310;2327;193;0;165.35;864;996;476;929
23928;28.05.2021;11;36;52;-129.375;1.478;-85.385;59.9853615;30.1675109;0;1;0;0;2315;2327;191;0;165.35;864;996;476;929
24028;28.05.2021;11;36;52;-129.198;1.555;-85.789;59.9853615;30.1675109;0;1;0;0;2314;2327;191;0;165.35;864;996;476;929
24130;28.05.2021;11;36;52;-129.029;1.588;-86.212;59.9853889;30.1675087;0;1;0;0;2312;2327;193;0;165.35;864;996;476;929
24230;28.05.2021;11;36;52;-128.862;1.644;-86.818;59.9853889;30.1675087;0;1;0;0;2316;2327;193;0;165.35;864;996;476;929
24330;28.05.2021;11;36;52;-128.777;1.733;-87.517;59.9853889;30.1675087;0;1;0;0;2315;2327;195;0;165.35;864;996;476;929
24430;28.05.2021;11;36;53;-128.743;1.824;-88.116;59.9854203;30.167499;0;1;0;0;2310;2329;196;0;165.35;864;999;473;930
24531;28.05.2021;11;36;53;-128.724;1.867;-88.515;59.9854203;30.167499;0;1;0;0;2311;2329;196;0;165.35;864;999;473;930
24631;28.05.2021;11;36;53;-128.723;1.811;-88.878;59.9854203;30.167499;0;1;0;0;2316;2329;195;0;165.35;864;999;473;930
24731;28.05.2021;11;36;53;-128.804;1.6;-88.991;59.9854203;30.167499;0;1;0;0;2314;2329;196;0;165.35;864;999;473;930
24831;28.05.2021;11;36;53;-128.922;1.232;-88.883;59.9854203;30.167499;0;1;0;0;2308;2329;197;0;165.35;864;999;473;930
24931;28.05.2021;11;36;53;-129.092;0.832;-88.601;59.9854203;30.167499;0;1;0;0;2312;2329;196;0;165.35;864;999;473;930
25031;28.05.2021;11;36;53;-129.284;0.55;-88.296;59.9854203;30.167499;0;1;0;0;2313;2329;197;0;165.35;864;999;473;930
25131;28.05.2021;11;36;53;-129.481;0.321;-87.84;59.9854203;30.167499;0;1;0;0;2312;2329;198;0;165.35;864;999;473;930
25231;28.05.2021;11;36;53;-129.589;0.339;-87.506;59.9854293;30.1674992;0;1;0;0;2312;2329;199;0;165.35;864;999;473;930
25332;28.05.2021;11;36;53;-129.619;0.54;-87.274;59.9854293;30.1674992;0;1;0;0;2311;2329;197;0;165.35;864;999;473;930
25432;28.05.2021;11;36;54;-129.617;0.73;-87.202;59.9854293;30.1674992;0;1;0;0;2310;2329;197;0;165.35;864;999;473;930
25532;28.05.2021;11;36;54;-129.567;0.958;-87.246;59.9854293;30.1674992;0;1;0;0;2313;2325;200;0;165.35;859;998;476;928
25632;28.05.2021;11;36;54;-129.52;1.154;-87.442;59.9854293;30.1674992;0;1;0;0;2311;2325;199;0;165.35;859;998;476;928
25732;28.05.2021;11;36;54;-129.432;1.277;-87.721;59.9854314;30.1674997;0;1;0;0;2315;2325;202;0;165.35;859;998;476;928
25832;28.05.2021;11;36;54;-129.357;1.378;-88.021;59.9854314;30.1674997;0;1;0;0;2313;2325;200;0;165.35;859;998;476;928
25932;28.05.2021;11;36;54;-129.266;1.463;-88.225;59.9854314;30.1674997;0;1;0;0;2312;2325;201;0;165.35;859;998;476;928
26032;28.05.2021;11;36;54;-129.172;1.617;-88.399;59.9854314;30.1674997;0;1;0;0;2312;2325;201;0;165.35;859;998;476;928
26132;28.05.2021;11;36;54;-129.102;1.795;-88.409;59.9854314;30.1674997;0;1;0;0;2312;2325;201;0;165.35;859;998;476;928
26232;28.05.2021;11;36;54;-129.038;1.958;-88.249;59.9854314;30.1674997;0;1;0;0;2313;2325;203;0;165.35;859;998;476;928
26332;28.05.2021;11;36;54;-128.965;2.032;-87.832;59.9854314;30.1674997;0;1;0;0;2313;2325;203;0;165.35;859;998;476;928
26432;28.05.2021;11;36;55;-128.932;1.953;-87.267;59.9854314;30.1674997;0;1;0;0;2311;2325;203;0;165.35;859;998;476;928
26532;28.05.2021;11;36;55;-128.893;1.815;-86.759;59.9854333;30.1674983;0;1;0;0;2311;2325;202;0;165.35;864;996;476;928
26633;28.05.2021;11;36;55;-128.896;1.576;-86.151;59.9854333;30.1674983;0;1;0;0;2311;2325;204;0;165.35;864;996;476;928
26733;28.05.2021;11;36;55;-128.969;1.28;-85.645;59.9854333;30.1674983;0;1;0;0;2310;2325;205;0;165.35;864;996;476;928
26833;28.05.2021;11;36;55;-129.048;1.094;-85.487;59.9854333;30.1674983;0;1;0;0;2311;2325;205;0;165.35;864;996;476;928
26933;28.05.2021;11;36;55;-129.133;0.985;-85.686;59.9854333;30.1674983;0;1;0;0;2309;2325;205;0;165.35;864;996;476;928
27033;28.05.2021;11;36;55;-129.192;0.902;-85.99;59.9854333;30.1674983;0;1;0;0;2313;2325;207;0;165.35;864;996;476;928
27133;28.05.2021;11;36;55;-129.302;0.805;-86.515;59.9854333;30.1674983;0;1;0;0;2310;2325;204;0;165.35;864;996;476;928
27233;28.05.2021;11;36;55;-129.416;0.733;-87.248;59.9854333;30.1674983;0;1;0;0;2312;2325;206;0;165.35;864;996;476;928
27333;28.05.2021;11;36;55;-129.548;0.713;-88.019;59.9854369;30.167499;0;1;0;0;2312;2325;207;0;165.35;861;998;476;928
27433;28.05.2021;11;36;56;-129.66;0.74;-88.634;59.9854369;30.167499;0;1;0;0;2309;2325;207;0;165.35;860;999;476;928
27533;28.05.2021;11;36;56;-129.806;0.807;-89.423;59.9854369;30.167499;0;1;0;0;2311;2325;208;0;165.35;860;999;476;928
27633;28.05.2021;11;36;56;-129.899;0.898;-89.997;59.9854369;30.167499;0;1;0;0;2311;2325;209;0;165.35;860;999;476;928
27733;28.05.2021;11;36;56;-129.894;1.045;-90.363;59.9854369;30.167499;0;1;0;0;2313;2325;208;0;165.35;860;999;476;928
27833;28.05.2021;11;36;56;-129.771;1.253;-90.482;59.9854369;30.167499;0;1;0;0;2310;2325;208;0;165.35;860;999;476;928
27933;28.05.2021;11;36;56;-129.687;1.439;-90.277;59.9854369;30.167499;0;1;0;0;2312;2325;208;0;165.35;860;999;476;928
28033;28.05.2021;11;36;56;-129.639;1.569;-89.914;59.9854369;30.167499;0;1;0;0;2311;2325;209;0;165.35;860;999;476;928
28133;28.05.2021;11;36;56;-129.669;1.699;-89.277;59.9854392;30.167503;0;1;0;0;2310;2325;208;0;165.35;860;999;476;928
28233;28.05.2021;11;36;56;-129.725;1.791;-88.438;59.9854392;30.167503;0;1;0;0;2312;2325;210;0;165.35;860;999;476;928
28333;28.05.2021;11;36;56;-129.772;1.818;-87.617;59.9854392;30.167503;0;1;0;0;2314;2325;210;0;165.35;860;999;476;928
28433;28.05.2021;11;36;57;-129.84;1.796;-86.719;59.9854392;30.167503;0;1;0;0;2309;2325;211;0;165.35;860;999;476;928
28533;28.05.2021;11;36;57;-129.873;1.758;-86.197;59.9854392;30.167503;0;1;0;0;2308;2325;212;0;165.35;860;999;476;928
28633;28.05.2021;11;36;57;-129.867;1.689;-85.527;59.9854392;30.167503;0;1;0;0;2313;2325;211;0;165.35;860;999;476;928
28733;28.05.2021;11;36;57;-129.806;1.609;-85.154;59.9854392;30.167503;0;1;0;0;2312;2325;213;0;165.35;860;999;476;928
28833;28.05.2021;11;36;57;-129.755;1.515;-85.078;59.9854392;30.167503;0;1;0;0;2314;2325;212;0;165.35;860;999;476;928
28933;28.05.2021;11;36;57;-129.685;1.397;-85.326;59.9854392;30.167503;0;1;0;0;2313;2325;213;0;165.35;860;999;476;928
29033;28.05.2021;11;36;57;-129.584;1.281;-85.728;59.9854392;30.167503;0;1;0;0;2315;2325;213;0;165.35;860;999;476;928
29134;28.05.2021;11;36;57;-129.456;1.1;-86.505;59.9854392;30.167503;0;1;0;0;2310;2325;213;0;165.35;860;999;476;928
29234;28.05.2021;11;36;57;-129.363;0.893;-87.323;59.9854384;30.1675044;0;1;0;-65535;2312;630;214;0;165.35;864;998;476;153
29334;28.05.2021;11;36;57;-129.468;0.722;-88.225;59.9854384;30.1675044;0;1;0;-65535;2263;630;213;0;165.35;864;998;476;153
29434;28.05.2021;11;36;58;-129.494;0.616;-88.921;59.9854384;30.1675044;0;1;0;-65535;2189;630;214;0;165.35;864;998;476;153
29534;28.05.2021;11;36;58;-129.488;0.678;-89.37;59.9854365;30.1675046;0;1;0;-65535;2126;630;214;0;165.35;864;998;476;153
29634;28.05.2021;11;36;58;-129.51;0.793;-89.68;59.9854365;30.1675046;0;1;0;-65535;2054;630;217;0;165.35;864;998;476;153
29735;28.05.2021;11;36;58;-129.49;0.969;-89.706;59.9854365;30.1675046;0;1;0;-65535;1980;630;216;0;165.35;864;998;476;153
29835;28.05.2021;11;36;58;-129.478;1.125;-89.44;59.9854365;30.1675046;0;1;0;-65535;1911;630;217;0;165.35;864;998;476;153
29935;28.05.2021;11;36;58;-129.48;1.198;-88.91;59.9854365;30.1675046;0;1;0;-65535;1838;630;216;0;165.35;864;998;476;153
30035;28.05.2021;11;36;58;-129.513;1.208;-88.5;59.9854365;30.1675046;0;1;0;-65535;1772;630;215;0;165.35;864;998;476;153
30135;28.05.2021;11;36;58;-129.582;1.211;-87.857;59.9854365;30.1675046;0;1;0;-65535;1701;630;217;0;165.35;864;998;476;153
30235;28.05.2021;11;36;58;-129.709;1.226;-87.389;59.9854365;30.1675046;0;1;0;-65535;1630;630;219;0;165.35;864;998;476;153
30335;28.05.2021;11;36;58;-129.864;1.256;-87.062;59.9854358;30.1675047;0;1;0;-65535;1562;630;217;0;165.35;864;998;476;153
30436;28.05.2021;11;36;59;-130.026;1.257;-86.934;59.9854358;30.1675047;0;1;0;-65535;1494;630;218;0;165.35;864;998;476;153
30536;28.05.2021;11;36;59;-130.118;1.254;-86.957;59.9854358;30.1675047;0;1;0;-65535;1428;632;218;0;165.35;861;999;237;154
30636;28.05.2021;11;36;59;-130.176;1.248;-87.161;59.9854358;30.1675047;0;1;0;-65535;1361;632;217;0;165.35;861;999;237;154
30736;28.05.2021;11;36;59;-130.135;1.189;-87.442;59.9854358;30.1675047;0;1;0;-65535;1291;632;218;0;165.35;861;999;237;154
30836;28.05.2021;11;36;59;-130.126;1.074;-87.799;59.9854346;30.1675037;0;1;0;-65100;1217;632;218;0;165.35;861;999;237;154
30936;28.05.2021;11;36;59;-130.104;0.982;-88.056;59.9854346;30.1675037;0;1;0;-56100;1168;632;218;0;165.35;861;999;237;154
31036;28.05.2021;11;36;59;-130.043;0.882;-88.308;59.9854346;30.1675037;0;1;0;-52200;1104;632;219;0;165.35;861;999;237;154
31136;28.05.2021;11;36;59;-130.045;0.8;-88.434;59.9854346;30.1675037;0;1;0;-43300;1044;632;217;0;165.35;861;999;237;154
31236;28.05.2021;11;36;59;-130.117;0.775;-88.366;59.9854346;30.1675037;0;1;0;-37100;986;632;218;0;165.35;861;999;237;154
31336;28.05.2021;11;36;59;-130.247;0.823;-88.135;59.9854331;30.1675039;0;1;0;-26100;936;632;218;0;165.35;861;996;449;154
31438;28.05.2021;11;37;0;-130.35;0.92;-87.906;59.9854331;30.1675039;0;1;0;-26100;890;632;218;0;165.35;861;996;449;154
31538;28.05.2021;11;37;0;-130.452;1.089;-87.594;59.9854331;30.1675039;0;1;0;-29200;845;632;218;0;165.35;861;996;449;154
31638;28.05.2021;11;37;0;-130.521;1.302;-87.296;59.9854331;30.1675039;0;1;0;-20800;812;632;218;0;165.35;861;996;449;154
31738;28.05.2021;11;37;0;-130.564;1.532;-87.034;59.9854331;30.1675039;0;1;0;-15800;784;632;217;0;165.35;861;996;449;154
31838;28.05.2021;11;37;0;-130.579;1.71;-86.872;59.9854331;30.1675039;0;1;0;-13107;764;632;219;0;165.35;861;996;449;154
31938;28.05.2021;11;37;0;-130.547;1.807;-86.804;59.9854316;30.1675039;0;1;0;-13107;754;634;216;0;165.35;860;998;452;155
32038;28.05.2021;11;37;0;-130.456;1.869;-86.802;59.9854316;30.1675039;0;1;0;-13107;743;634;217;0;165.35;860;998;452;155
32138;28.05.2021;11;37;0;-130.363;1.837;-86.874;59.9854316;30.1675039;0;1;0;-13107;739;634;218;0;165.35;860;998;452;155
32238;28.05.2021;11;37;0;-130.239;1.711;-87.019;59.9854316;30.1675039;0;1;0;-13107;732;634;216;0;165.35;860;998;452;155
32339;28.05.2021;11;37;0;-130.191;1.558;-87.179;59.9854316;30.1675039;0;1;0;-13107;729;634;217;0;165.35;860;998;452;155
32439;28.05.2021;11;37;1;-130.153;1.429;-87.302;59.9854316;30.1675039;0;1;0;-13107;716;634;216;0;165.35;860;998;452;155
32540;28.05.2021;11;37;1;-130.156;1.303;-87.472;59.9854316;30.1675039;0;1;0;-13107;708;634;218;0;165.35;860;998;452;155
32640;28.05.2021;11;37;1;-130.159;1.174;-87.687;59.9854316;30.1675039;0;1;0;-13107;697;634;217;0;165.35;860;998;452;155
32740;28.05.2021;11;37;1;-130.204;0.986;-87.914;59.9854303;30.1675032;0;1;0;-13107;692;634;216;0;165.35;860;996;448;155
32840;28.05.2021;11;37;1;-130.229;0.775;-88.142;59.9854303;30.1675032;0;1;0;-13107;681;634;217;0;165.35;860;996;448;155
32941;28.05.2021;11;37;1;-130.301;0.604;-88.322;59.9854303;30.1675032;0;1;0;-13107;676;634;218;0;165.35;860;996;448;155
33041;28.05.2021;11;37;1;-130.402;0.42;-88.522;59.9854303;30.1675032;0;1;0;0;664;634;216;0;165.35;860;996;448;155
33141;28.05.2021;11;37;1;-130.483;0.358;-88.688;59.9854303;30.1675032;0;1;0;0;667;634;215;0;165.35;860;996;448;155
33242;28.05.2021;11;37;1;-130.553;0.398;-88.727;59.9854292;30.1675029;0;1;0;0;661;634;217;0;165.35;860;996;476;155
33342;28.05.2021;11;37;1;-130.631;0.545;-88.621;59.9854292;30.1675029;0;1;0;0;666;634;215;0;165.35;860;996;476;155
33442;28.05.2021;11;37;2;-130.657;0.693;-88.477;59.9854292;30.1675029;0;1;0;0;663;634;215;0;165.35;860;996;476;155
33542;28.05.2021;11;37;2;-130.585;0.909;-88.271;59.9854292;30.1675029;0;1;0;0;664;634;214;0;165.35;860;996;476;155
33643;28.05.2021;11;37;2;-130.463;1.097;-88.026;59.9854292;30.1675029;0;1;0;0;664;634;215;0;165.35;860;996;476;155
33743;28.05.2021;11;37;2;-130.308;1.222;-87.692;59.9854292;30.1675029;0;1;0;0;666;634;216;0;165.35;860;996;476;155
33843;28.05.2021;11;37;2;-130.208;1.325;-87.401;59.9854284;30.1675031;0;1;0;0;665;632;217;0;165.35;864;995;476;154
33943;28.05.2021;11;37;2;-130.141;1.43;-87.216;59.9854284;30.1675031;0;1;0;0;663;632;218;0;165.35;864;995;476;154
34043;28.05.2021;11;37;2;-130.067;1.593;-87.031;59.9854284;30.1675031;0;1;0;0;665;632;216;0;165.35;864;995;476;154
34143;28.05.2021;11;37;2;-129.999;1.723;-86.927;59.9854284;30.1675031;0;1;0;0;664;632;217;0;165.35;864;995;476;154
34243;28.05.2021;11;37;2;-129.872;1.825;-86.915;59.9854284;30.1675031;0;1;0;0;663;632;216;0;165.35;864;995;476;154
34343;28.05.2021;11;37;2;-129.739;1.857;-87.012;59.9854284;30.1675031;0;1;0;0;665;632;216;0;165.35;864;995;476;154
34443;28.05.2021;11;37;3;-129.678;1.813;-87.141;59.9854284;30.1675031;0;1;0;0;663;632;216;0;165.35;864;995;476;154
34543;28.05.2021;11;37;3;-129.623;1.658;-87.376;59.9854284;30.1675031;0;1;0;0;665;632;215;0;165.35;864;995;476;154
34643;28.05.2021;11;37;3;-129.589;1.437;-87.614;59.985428;30.1675025;0;1;0;0;665;632;215;0;165.35;864;995;476;154
34743;28.05.2021;11;37;3;-129.585;1.168;-87.881;59.985428;30.1675025;0;1;0;0;663;632;215;0;165.35;864;995;476;154
34843;28.05.2021;11;37;3;-129.622;1.022;-88.028;59.985428;30.1675025;0;1;0;0;665;632;216;0;165.35;864;995;476;154
34944;28.05.2021;11;37;3;-129.683;0.884;-88.204;59.985428;30.1675025;0;1;0;0;664;632;215;0;165.35;864;995;476;154
35044;28.05.2021;11;37;3;-129.744;0.879;-88.298;59.985428;30.1675025;0;1;0;0;664;632;216;0;165.35;864;995;476;154
35144;28.05.2021;11;37;3;-129.805;0.989;-88.336;59.985428;30.1675025;0;1;0;0;666;632;215;0;165.35;864;995;476;154
35244;28.05.2021;11;37;3;-129.859;1.136;-88.324;59.985428;30.1675025;0;1;0;0;666;632;215;0;165.35;864;995;476;154
35344;28.05.2021;11;37;3;-129.896;1.249;-88.292;59.985428;30.1675025;0;1;0;0;664;632;215;0;165.35;864;995;476;154
35444;28.05.2021;11;37;4;-129.934;1.319;-88.241;59.9854271;30.1675021;0;1;0;0;662;632;215;0;165.35;864;995;476;154
35544;28.05.2021;11;37;4;-129.889;1.238;-88.161;59.9854271;30.1675021;0;1;0;0;665;632;215;0;165.35;864;995;476;154
35644;28.05.2021;11;37;4;-129.796;1.051;-88.035;59.9854271;30.1675021;0;1;0;0;664;632;215;0;165.35;864;995;476;154
35744;28.05.2021;11;37;4;-129.738;0.823;-87.888;59.9854271;30.1675021;0;1;0;65535;666;2325;214;0;165.35;859;996;480;928
35844;28.05.2021;11;37;4;-129.669;0.699;-87.771;59.9854271;30.1675021;0;1;0;65535;713;2325;215;0;165.35;859;996;480;928
35944;28.05.2021;11;37;4;-129.605;0.54;-87.569;59.9854271;30.1675021;0;1;0;65535;780;2325;214;0;165.35;859;996;480;928
36044;28.05.2021;11;37;4;-129.553;0.56;-87.385;59.9854257;30.1675013;0;1;0;65535;849;2325;214;0;165.35;859;996;480;928
36144;28.05.2021;11;37;4;-129.471;0.676;-87.214;59.9854257;30.1675013;0;1;0;65535;915;2325;215;0;165.35;859;996;480;928
36244;28.05.2021;11;37;4;-129.431;0.887;-87.054;59.985426;30.1675007;0;1;0;65535;981;2325;214;0;165.35;864;1001;476;928
36344;28.05.2021;11;37;4;-129.386;1.036;-86.966;59.985426;30.1675007;0;1;0;65535;1048;2325;214;0;165.35;861;998;480;928
36444;28.05.2021;11;37;5;-129.326;1.198;-86.945;59.985426;30.1675007;0;1;0;65535;1110;2325;215;0;165.35;861;998;480;928
36544;28.05.2021;11;37;5;-129.278;1.294;-87.014;59.985426;30.1675007;0;1;0;65535;1173;2325;214;0;165.35;860;998;476;928
36644;28.05.2021;11;37;5;-129.253;1.32;-87.196;59.985426;30.1675007;0;1;0;65535;1235;2325;215;0;165.35;860;998;476;928
36744;28.05.2021;11;37;5;-129.221;1.329;-87.475;59.985426;30.1675007;0;1;0;65535;1299;2325;215;0;165.35;860;998;476;928
36844;28.05.2021;11;37;5;-129.239;1.359;-87.723;59.985426;30.1675003;0;1;0;65535;1366;2318;215;0;165.35;860;996;476;925
36944;28.05.2021;11;37;5;-129.261;1.448;-88.081;59.985426;30.1675003;0;1;0;65535;1424;2318;215;0;165.35;860;996;476;925
37044;28.05.2021;11;37;5;-129.27;1.599;-88.432;59.985426;30.1675003;0;1;0;65535;1493;2318;216;0;165.35;860;996;476;925
37144;28.05.2021;11;37;5;-129.275;1.786;-88.667;59.985426;30.1675003;0;1;0;65535;1555;2318;215;0;165.35;860;996;476;925
37245;28.05.2021;11;37;5;-129.318;1.9;-88.734;59.985426;30.1675003;0;1;0;65535;1619;2318;214;0;165.35;860;996;476;925
37345;28.05.2021;11;37;5;-129.287;1.921;-88.685;59.985426;30.1675003;0;1;0;65535;1687;2318;216;0;165.35;860;996;476;925
37445;28.05.2021;11;37;6;-129.273;1.814;-88.479;59.9854296;30.1675004;0;1;0;58500;1748;2325;216;0;165.35;861;998;480;928
37545;28.05.2021;11;37;6;-129.252;1.589;-88.176;59.9854296;30.1675004;0;1;0;56000;1809;2325;216;0;165.35;861;998;480;928
37645;28.05.2021;11;37;6;-129.321;1.299;-87.796;59.9854296;30.1675004;0;1;0;56000;1878;2325;217;0;165.35;861;998;480;928
37745;28.05.2021;11;37;6;-129.412;1.114;-87.556;59.9854296;30.1675004;0;1;0;45500;1937;2325;216;0;165.35;861;998;480;928
37845;28.05.2021;11;37;6;-129.616;0.874;-87.229;59.9854296;30.1675004;0;1;0;37000;1992;2325;218;0;165.35;861;998;480;928
37945;28.05.2021;11;37;6;-129.767;0.793;-87.061;59.9854296;30.1675004;0;1;0;30500;2044;2325;217;0;165.35;861;998;480;928
38045;28.05.2021;11;37;6;-129.873;0.802;-87.016;59.9854296;30.1675004;0;1;0;24600;2099;2325;219;0;165.35;860;996;480;928
38145;28.05.2021;11;37;6;-129.918;0.817;-87.055;59.9854296;30.1675004;0;1;0;20600;2142;2325;219;0;165.35;860;996;480;928
38245;28.05.2021;11;37;6;-129.893;0.814;-87.14;59.9854363;30.1675005;0;1;0;16200;2178;2325;219;0;165.35;860;996;480;928
38345;28.05.2021;11;37;6;-129.782;0.795;-87.319;59.9854363;30.1675005;0;1;0;13107;2211;2325;219;0;165.35;860;996;480;928
38445;28.05.2021;11;37;7;-129.681;0.792;-87.547;59.9854363;30.1675005;0;1;0;13107;2231;2325;220;0;165.35;860;996;480;928
38545;28.05.2021;11;37;7;-129.577;0.806;-87.826;59.9854363;30.1675005;0;1;0;13107;2254;2325;219;0;165.35;860;996;480;928
38645;28.05.2021;11;37;7;-129.453;0.85;-88.151;59.9854363;30.1675005;0;1;0;13107;2267;2325;220;0;165.35;860;996;480;928
38745;28.05.2021;11;37;7;-129.375;0.928;-88.419;59.9854363;30.1675005;0;1;0;13107;2291;2325;221;0;165.35;860;996;480;928
38845;28.05.2021;11;37;7;-129.294;1.005;-88.582;59.9854418;30.1675003;0;1;0;0;2305;2325;222;0;165.35;864;998;476;928
38945;28.05.2021;11;37;7;-129.215;1.135;-88.705;59.9854418;30.1675003;0;1;0;0;2307;2325;221;0;165.35;864;998;476;928
39045;28.05.2021;11;37;7;-129.104;1.237;-88.685;59.9854418;30.1675003;0;1;0;0;2307;2325;221;0;165.35;864;998;476;928
39145;28.05.2021;11;37;7;-129.013;1.315;-88.587;59.9854418;30.1675003;0;1;0;0;2307;2325;223;0;165.35;864;998;476;928
39246;28.05.2021;11;37;7;-128.927;1.39;-88.336;59.9854418;30.1675003;0;1;0;0;2308;2325;222;0;165.35;864;998;476;928
39346;28.05.2021;11;37;7;-128.887;1.442;-87.98;59.9854418;30.1675003;0;1;0;0;2308;2325;223;0;165.35;864;998;476;928
39447;28.05.2021;11;37;8;-128.888;1.47;-87.609;59.9854418;30.1675003;0;1;0;0;2307;2325;222;0;165.35;864;998;476;928
